Time,hero,shadower,adele,ark
314,4.530952804405089E12,2.5571394574460405E12,3.28335939020657E12,6.34782947472841E12
315,4.2908858655869336E12,2.599223205894729E12,3.320966884591402E12,6.362092432757558E12
316,4.3088855135297407E12,2.628681829808811E12,3.339770631783818E12,6.376355390786705E12
317,4.398106889530891E12,2.666890180002202E12,3.5257553574476987E12,6.390618348815853E12
318,4.208413716830075E12,2.696348803916284E12,3.378688203064372E12,6.404881306845E12
319,4.258679137219555E12,2.7403929867491494E12,3.3995929027462856E12,6.478635243196528E12
320,4.2731009535933853E12,2.7712239147321553E12,3.4673138064072017E12,6.492898201225676E12
321,4.3246378956524365E12,2.700874294181036E12,3.22264930511787E12,6.507161159254823E12
322,4.030252302566855E12,2.701038035805194E12,3.578184049337678E12,6.521424117283971E12
323,4.0990157004475293E12,2.763561127657322E12,3.6083011543080703E12,6.535687075313118E12
324,4.1147376981540186E12,2.8211581280502505E12,3.3534536711597134E12,6.609441011664646E12
325,4.1327373460968257E12,2.8614760283253003E12,3.4086575632826934E12,6.623703969693794E12
326,4.250159571008573E12,2.9055202111581655E12,3.4963411647262764E12,6.637966927722941E12
327,4.304158514836994E12,2.9363511391411714E12,3.5264582696966685E12,6.652229885752089E12
328,4.0892894445694736E12,2.7333863019441426E12,3.2760766284214673E12,6.666492843781236E12
329,4.1010298974022417E12,2.7335500435683003E12,3.296981328103381E12,6.740246780132765E12
330,4.114471192943948E12,2.763561127657322E12,3.3178860277852944E12,6.754509738161912E12
331,4.154795079569068E12,2.8211581280502505E12,3.3480031327556865E12,6.76877269619106E12
332,3.967494611870979E12,2.8614760283253003E12,3.3655532968019414E12,6.783035654220207E12
333,4.008414478128103E12,2.9055202111581655E12,3.386457996483855E12,6.7972986122493545E12
334,4.020154930960871E12,2.9363511391411714E12,3.416575101454247E12,6.871052548600883E12
335,4.0335962265025776E12,2.7333863019441426E12,3.3516845594758623E12,6.88531550663003E12
336,4.0739201131276973E12,2.7335500435683003E12,3.369561614606635E12,6.899578464659178E12
337,3.771512702663435E12,2.763561127657322E12,3.4167702824149336E12,6.913841422688325E12
338,3.812432568920559E12,2.8211581280502505E12,3.4425255027303335E12,6.928104380717473E12
339,3.824173021753327E12,2.8614760283253003E12,3.174414497315361E12,7.001858317069001E12
340,3.8376143172950337E12,2.9055202111581655E12,3.2385070505249443E12,7.016121275098148E12
341,3.8779382039201533E12,2.9363511391411714E12,3.254587435813366E12,7.030384233127296E12
342,3.6759562343894546E12,2.728697070055233E12,3.2724644909441387E12,7.044647191156443E12
343,3.7168761006465786E12,2.7423989558971714E12,3.3474488055204336E12,7.058910149185591E12
344,3.7286165534793467E12,2.742562697521329E12,2.9439659445494316E12,7.132664085537119E12
345,3.742057849021053E12,2.7725737816103506E12,2.961842999680204E12,7.146927043566267E12
346,3.782381735646173E12,2.8301707820032793E12,2.9797200548109766E12,7.161190001595414E12
347,3.595081267948084E12,2.870488682278329E12,3.0054752751263765E12,7.175452959624562E12
348,3.606821720780852E12,2.9145328651111943E12,2.807564925896424E12,7.189715917653709E12
349,3.6202630163225586E12,2.9453637930942E12,2.8716574791060073E12,7.263469854005237E12
350,3.660586902947678E12,2.531711165892575E12,2.9038182496828516E12,7.277732812034385E12
351,3.358179492483416E12,2.5454130517345137E12,2.921695304813624E12,7.291995770063532E12
352,3.369919945316184E12,2.5455767933586714E12,2.968903972621923E12,7.30625872809268E12
353,3.3833612408578906E12,2.575587877447693E12,2.9946591929373228E12,7.320521686121827E12
354,3.4236851274830103E12,2.6331848778406216E12,2.840764247581502E12,7.365794928901376E12
355,3.2363846597849214E12,2.6735027781156714E12,2.8586413027122744E12,7.355919121087474E12
356,3.2481251126176895E12,2.68720466395761E12,2.8843965230276743E12,7.370182079116621E12
357,3.261566408159396E12,2.731248846790475E12,2.75069070831313E12,7.384445037145769E12
358,3.3018902947845156E12,2.762079774773481E12,2.7685677634439023E12,7.398707995174916E12
359,3.061910995574419E12,2.6918938958465195E12,2.7943229837593022E12,7.412970953204063E12
360,3.0753522911161255E12,2.6920576374706772E12,2.7338385404959014E12,7.495944131599533E12
361,3.115676177741245E12,2.7220687215596987E12,2.751715595626674E12,7.510207089628681E12
362,2.8194578004547793E12,2.7796657219526274E12,2.7695926507574463E12,7.524470047657828E12
363,2.8311982532875474E12,2.8199836222276772E12,2.816801318565745E12,7.538733005686976E12
364,2.844639548829254E12,2.669698198239014E12,2.842556538881145E12,7.552995963716123E12
365,2.9323249765230913E12,2.7137423810718794E12,2.955777888042703E12,7.599785051678022E12
366,2.972648863148211E12,2.7445733090548853E12,2.6950592077049443E12,6.519176691486334E12
367,2.787386857028349E12,2.6605218026618276E12,2.6505634597890312E12,6.542224796596187E12
368,2.841193824022295E12,2.674223688503766E12,2.666643845077453E12,6.556487754625334E12
369,2.852934276855063E12,2.674387430127924E12,2.692399065392853E12,6.570750712654481E12
370,2.8663755723967695E12,2.7043985142169453E12,2.59273400926659E12,6.585013670683629E12
371,2.906699459021889E12,2.761995514609874E12,2.6184892295819897E12,6.599276628712776E12
372,2.918439911854657E12,2.802313414884924E12,2.4307323175847056E12,6.613539586741924E12
373,2.931881207396364E12,2.6606855442859854E12,2.49905088990907E12,6.627802544771071E12
374,2.9722050940214834E12,2.7047297271188506E12,2.299842776195611E12,6.642065502800219E12
375,2.844675377044198E12,2.7355606551018564E12,2.374827090771906E12,6.656328460829366E12
376,2.8564158298769663E12,2.7355606551018564E12,2.28030514734969E12,6.701601703608915E12
377,2.869857125418673E12,2.765571739190878E12,2.30606036766509E12,6.7158646616380625E12
378,2.989608786299618E12,2.8231687395838066E12,1.9635963720025598E12,6.73012761966721E12
379,2.924010641327619E12,2.8634866398588564E12,1.9957571425794038E12,6.744390577696357E12
380,2.977817608321565E12,2.7782423816541475E12,2.0429658103877026E12,6.758653535725505E12
381,2.989558061154333E12,2.9381606257591646E12,2.1179501249639976E12,6.805442623687404E12
382,3.0281416214552485E12,3.0501033966326763E12,2.1437053452793975E12,6.826159174512867E12
383,2.2058979713772563E12,2.687702302929914E12,1.964804406663056E12,6.840422132542015E12
384,2.214168292822408E12,2.7317464857627793E12,1.9905596269784558E12,6.854685090571162E12
385,2.249681103803658E12,2.762577413745785E12,1.9160913182005083E12,6.86894804860031E12
386,2.1741171014473596E12,2.3331594379450044E12,1.980183871410092E12,6.883211006629457E12
387,2.210148553157477E12,2.333323179569162E12,1.9962642566985142E12,6.928484249409006E12
388,2.221889005990245E12,2.3808407293767793E12,2.022019477013914E12,6.949200800234469E12
389,2.2353303015319517E12,2.438437729769708E12,1.9684558679178804E12,6.963463758263616E12
390,2.2756541881570713E12,2.478755630044758E12,2.032548421127464E12,6.977726716292764E12
391,2.093386971815273E12,2.2332975849734404E12,2.079757088935763E12,6.991989674321911E12
392,2.1471939388092188E12,2.2641285129564463E12,2.1055123092511628E12,7.006252632351059E12
393,2.188113805066343E12,2.103526778812182E12,2.0118026704684468E12,7.058094537587461E12
394,2.199854257899111E12,2.1036905204363394E12,2.0375578907838467E12,7.02708425283706E12
395,2.2132955534408174E12,2.1337016045253608E12,1.9136077761858303E12,7.041347210866207E12
396,2.253619440065937E12,2.1912986049182896E12,1.9393629965012302E12,7.0556101688953545E12
397,1.9914009884622798E12,2.2316165051933394E12,1.9100539741300576E12,7.069873126924502E12
398,2.0048422840039863E12,2.200785577210334E12,2.0691023816540054E12,7.205962338851121E12
399,2.092527711697824E12,2.23161650519334E12,1.9249125854589087E12,7.25123558163067E12
400,2.1328515983229436E12,2.103526778812182E12,2.167445614735692E12,6.926677389055787E12
401,2.0802330640601711E12,2.1036905204363394E12,2.242429929311987E12,6.940940347084935E12
402,2.1211529303172954E12,2.1337016045253608E12,2.1604603209716309E12,6.955203305114082E12
403,2.1328933831500632E12,2.1912986049182896E12,2.019810539953648E12,6.9694662631432295E12
404,2.1463346786917698E12,2.2316165051933394E12,2.03589092524207E12,7.059002185247426E12
405,2.1866585653168894E12,2.200785577210334E12,2.083099593050369E12,7.000042328281903E12
406,2.0264788233706174E12,2.23161650519334E12,2.1088548133657688E12,7.014305286311051E12
407,2.0673986896277417E12,2.103526778812182E12,1.9956334642042107E12,7.028568244340198E12
408,2.0791391424605095E12,2.1172286646541206E12,1.9154605257062048E12,7.042831202369346E12
409,2.092580438002216E12,2.117392406278278E12,1.8905660524896938E12,7.146547675363683E12
410,2.1329043246273357E12,2.1474034903672996E12,1.9377747202979927E12,6.690387820049134E12
411,2.0802330640601711E12,2.205000490760228E12,1.9635299406133926E12,6.704650778078281E12
412,2.091973516892939E12,2.245318391035278E12,1.846127174681972E12,6.718913736107429E12
413,2.1054148124346455E12,2.1751325121083167E12,1.9211114892582668E12,6.733176694136576E12
414,2.1457386990597651E12,2.2191766949411816E12,1.9894300615826309E12,6.778449936916125E12
415,2.0393131978030469E12,2.2500076229241875E12,1.882399470401544E12,6.612619437107081E12
416,2.0510536506358147E12,2.11722866465412E12,1.9081546907169438E12,6.626882395136229E12
417,2.0644949461775212E12,2.1173924062782776E12,1.8821813890356252E12,6.641145353165376E12
418,2.1048188328026409E12,2.147403490367299E12,1.9137620121006787E12,6.655408311194523E12
419,1.9855589571134932E12,2.2050004907602275E12,1.944777141915256E12,7.021522386167875E12
420,1.997299409946261E12,2.2453183910352773E12,1.9701686906644966E12,7.066795628947424E12
421,2.0107407054879675E12,2.1751325121083162E12,1.7407574424146836E12,7.081058586976571E12
422,2.0510645921130872E12,2.188834397950255E12,1.7566041690967642E12,7.095321545005719E12
423,2.0393131978030469E12,2.23287858078312E12,1.7819957178460046E12,7.109584503034866E12
424,2.0510536506358147E12,2.263709508766126E12,1.756022416164686E12,7.123847461064014E12
425,2.0644949461775212E12,2.1309305504960586E12,1.8033933507622664E12,7.184329683839817E12
426,2.1048188328026409E12,2.131094292120216E12,1.877288093781219E12,6.936820794975595E12
427,1.997246683641869E12,2.1611053762092375E12,1.770051446772301E12,6.950282739726811E12
428,2.0106879791835754E12,2.218702376602166E12,1.793624637690745E12,6.963744684478026E12
429,2.1708209632333547E12,2.259020276877216E12,1.6854383698044783E12,6.977206629229242E12
430,1.8983698200221406E12,2.1751325121083162E12,1.7147952371052244E12,6.990668573980458E12
431,1.9510109389670762E12,2.2191766949411816E12,1.7435237899650261E12,7.004130518731674E12
432,2.0036520579120117E12,2.2500076229241875E12,1.7670969808834702E12,7.01759246348289E12
433,2.0151381276268625E12,2.1309305504960586E12,1.7499065918839873E12,7.031054408234105E12
434,2.1009236547963872E12,2.131094292120216E12,1.7039373514085464E12,7.044516352985321E12
435,2.1403945526579329E12,2.1611053762092375E12,1.7275105423269905E12,7.087247032817735E12
436,2.033986455215699E12,2.218702376602166E12,1.5651320000442869E12,7.00877209327344E12
437,2.0488258199896348E12,2.259020276877216E12,1.6082248293339893E12,7.022234038024656E12
438,2.093343914311442E12,2.1751325121083162E12,1.6245432920383647E12,7.035695982775872E12
439,2.0872217888677666E12,2.2191766949411816E12,1.6408617547427402E12,7.049157927527088E12
440,2.132382581320169E12,2.2500076229241875E12,1.6644349456611843E12,7.098088371174474E12
441,2.1468325570762625E12,2.1036905204363389E12,1.2567477961491946E12,6.948393098160131E12
442,2.1633784440921653E12,2.1337016045253604E12,1.27306625885357E12,6.961855042911347E12
443,2.2130161051398735E12,2.191298604918289E12,1.2966394497720142E12,6.9753169876625625E12
444,2.0143283945656245E12,2.231616505193339E12,1.2872026921609897E12,6.988778932413778E12
445,2.0300503922721135E12,2.156741394377468E12,1.3159312450207915E12,7.031509612246192E12
446,2.0480500402149204E12,2.200785577210333E12,1.3395044359392356E12,6.730494068535359E12
447,2.20841313391636E12,2.231616505193339E12,1.2621779249998135E12,6.743956013286575E12
448,2.176283974589275E12,2.1082160107010906E12,1.278496387704189E12,6.757417958037791E12
449,2.231081012881424E12,2.108379752325248E12,1.2948148504085645E12,6.770879902789007E12
450,2.246803010587913E12,2.1383908364142695E12,1.3183880413270085E12,6.8491932751701045E12
451,2.300801954416334E12,2.1959878368071982E12,1.3089512837159841E12,6.86265521992132E12
452,2.300248207726774E12,2.236305737082248E12,1.3773981689482256E12,6.876117164672536E12
453,2.355045246018923E12,1.959919231838967E12,1.445845054180467E12,6.889579109423752E12
454,2.370767243725412E12,2.0039634146718323E12,1.4639683669146099E12,6.903041054174968E12
455,2.388766891668219E12,2.034794342654838E12,1.493325234215356E12,6.945771734007382E12
456,2.44276583549664E12,1.9644447221037192E12,1.5096436969197314E12,6.802917983155441E12
457,2.293902455797172E12,1.9944558061927407E12,1.525962159624107E12,6.816379927906657E12
458,2.334822322054296E12,2.0520528065856694E12,1.4488073896427632E12,6.829841872657873E12
459,2.346562774887064E12,2.0923707068607195E12,1.4651258523471387E12,6.843303817409089E12
460,2.3600040704287705E12,2.0925149720156724E12,1.4886990432655828E12,6.856765762160305E12
461,2.40032795705389E12,2.1299412517845344E12,1.3467062594667722E12,6.900927156719251E12
462,2.29384972949278E12,2.1561396476227378E12,1.3630247221711477E12,6.686853072397263E12
463,2.334769595749904E12,1.9343988504532334E12,1.3777031558215208E12,6.700315017148479E12
464,2.346510048582672E12,1.956285171317423E12,1.3923815894718938E12,6.713776961899694E12
465,2.3599513441243784E12,1.9987561137358032E12,1.4070600231222668E12,6.72723890665091E12
466,2.400275230749498E12,2.0284857734286692E12,1.42173845677264E12,6.740700851402126E12
467,2.300891135050012E12,2.028630038583622E12,1.4504670096324417E12,6.78343153123454E12
468,2.3126315878827803E12,2.061107388796271E12,1.5128292984062944E12,6.673721970886362E12
469,2.326072883424487E12,2.0838415339451252E12,1.4989063345356455E12,6.687183915637578E12
470,2.3663967700496064E12,1.8794443578449294E12,1.515224797240021E12,6.700645860388794E12
471,2.2062170281033345E12,1.9002884729536816E12,1.5315432599443965E12,6.71410780514001E12
472,2.2179574809361025E12,1.940736989542615E12,1.5462216935947695E12,6.758269199698956E12
473,2.231398776477809E12,1.9690509511548684E12,1.5609001272451426E12,6.511513105588324E12
474,2.3190842041716465E12,1.9691952163098213E12,1.5755785608955156E12,6.52497505033954E12
475,2.359408090796766E12,1.7672277857704177E12,1.5902569945458887E12,6.538436995090756E12
476,2.3067368302296016E12,1.7729144243169524E12,1.6049354281962617E12,6.551898939841972E12
477,2.3184772830623696E12,1.7730586894719053E12,1.7138218815599756E12,6.5653608845931875E12
478,2.331918578604076E12,1.5504332402901482E12,1.6273627643988713E12,6.608091564425602E12
479,2.372242465229196E12,1.582910590502797E12,1.6420411980492444E12,6.231452322430966E12
480,2.264670316068424E12,1.6056447356516514E12,1.6567196316996174E12,6.244914267182182E12
481,2.2781116116101304E12,1.4698240939024163E12,1.6713980653499905E12,6.258376211933397E12
482,2.31843549823525E12,1.4732438315374458E12,1.724261826012066E12,6.271838156684613E12
483,2.252929863235656E12,1.4733880966923987E12,1.8664723748269194E12,6.314568836517027E12
484,2.264670316068424E12,1.498010207664612E12,2.1082273778547036E12,6.225978566077653E12
485,2.2781116116101304E12,1.5404811500829922E12,1.9884898847059377E12,6.239440510828869E12
486,2.31843549823525E12,1.5702108097758582E12,2.0048083474103132E12,6.252902455580085E12
487,2.2529235439276533E12,1.4829155517030002E12,2.0211268101146887E12,6.266364400331301E12
488,2.298168110614084E12,1.5995398626455222E12,2.0607585809706958E12,6.279826345082517E12
489,2.3080402838808066E12,1.6811768803052876E12,2.100390351826703E12,6.328756788729902E12
490,2.3193578968870303E12,1.6845966179403171E12,2.14002212268271E12,6.219177107759517E12
491,2.3533107359057007E12,1.68474088309527E12,2.179653893538717E12,6.232639052510732E12
492,2.2438703071788833E12,1.717218233307919E12,2.219285664394724E12,6.246100997261948E12
493,2.255187920185107E12,1.7399523784567732E12,2.2428588553131685E12,6.259562942013164E12
494,2.2891407592037773E12,1.5245673940027576E12,2.221904255692085E12,6.302293621845578E12
495,2.1490705934659539E12,1.5247116591577104E12,2.2615360265480923E12,6.18434648304134E12
496,2.1589427667326765E12,1.5611888605980266E12,2.3011677974040996E12,6.206100197591645E12
497,2.1702603797389E12,1.6036598030164067E12,2.3442606266938022E12,6.21956214234286E12
498,2.2042132187575703E12,1.6333894627092727E12,2.3678338176122466E12,6.233024087094076E12
499,2.20425962575396E12,1.639360433183134E12,2.258615136188087E12,6.246486031845292E12
500,2.2141317990206826E12,1.6427801708181636E12,2.2749335988924624E12,6.259947976596508E12
501,2.2254494120269062E12,1.6752575210308125E12,2.2985067898109067E12,6.273409921347724E12
502,2.2594022510455767E12,1.6979916661796667E12,2.3042904661932085E12,6.286871866098939E12
503,2.0625695636204575E12,1.4800554488868193E12,2.320608928897584E12,6.300333810850155E12
504,2.0724417368871802E12,1.4801997140417722E12,2.389055814129825E12,6.313795755601371E12
